parameter_id,HMGULA_CBC_017_001
pvalue,0.5396894
gene_symbol,Opn3
gene_accession_id,MGI:1338022
mouse_strain,C57BL
analysis_id,os7w7id4e45sg54
mouse_life_stage,Early adult
parameter_name,Triglycerides
