mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
pvalue,0.8311116
analysis_id,4d65lu57ghrt0h2
parameter_name,% Freezing duration habituation-1
parameter_id,ICS_FEA_016_001
mouse_strain,C57BL
gene_symbol,Wars2
