parameter_id,JAX_OFD_017_001
gene_symbol,Amigo1
mouse_strain,C57BL
parameter_name,Center average speed
gene_accession_id,MGI:2653612
mouse_life_stage,Early adult
analysis_id,9rbssmhlb4c0ny3
pvalue,1.224286e-06
