parameter_id,IMPC_CSD_016_001
analysis_id,9p8e8y685je1ere
pvalue,0.9370231
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,Coat - hair texture / appearance - abdomen
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
