parameter_id,IMPC_IMM_071_001
gene_accession_id,MGI:1914256
pvalue,0.9597019
parameter_name,MZB (CD21/35 high)
analysis_id,kb51v8or044dzv3
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Cisd2
