parameter_id,JAX_LDT_005_001
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
parameter_name,Time mobile dark side
pvalue,0.4773813
analysis_id,25978940oh59254
mouse_life_stage,E9.5
mouse_strain,C57BL
