parameter_id,IMPC_OFD_011_001
analysis_id,x2el1o11scobnin
gene_accession_id,MGI:108072
parameter_name,Periphery resting time
gene_symbol,Traf6
pvalue,0.3156081
mouse_strain,C57BL
mouse_life_stage,Early adult
