parameter_id,IMPC_OFD_011_001
analysis_id,4108ku0333oof21
gene_accession_id,MGI:2670995
mouse_strain,C57BL
pvalue,0.8383611
parameter_name,Periphery resting time
mouse_life_stage,Early adult
gene_symbol,TRP53I11
