gene_accession_id,MGI:1921688
gene_symbol,Clvs1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_BMI_014_001
pvalue,0.8156506
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
analysis_id,0lcii5f294lc092
