parameter_id,JAX_OFD_022_001
gene_symbol,Sfpq
pvalue,0.9132647
parameter_name,Percentage center time
mouse_strain,C57BL
gene_accession_id,MGI:1918764
mouse_life_stage,Early adult
analysis_id,3ur3ejtx9951752
