mouse_life_stage,Middle aged adult
parameter_id,MGP_PBI_001_001
gene_symbol,Slc30a4
parameter_name,Total T cell percentage
pvalue,0.9154924
analysis_id,r089g47g6k07281
mouse_strain,C57BL
gene_accession_id,MGI:1345282
