parameter_id,MGP_PBI_032_001
mouse_strain,C57BL
analysis_id,71scg3o87d17fin
parameter_name,CD4+ KLRG1+ alpha beta T cell number
gene_accession_id,MGI:2140475
mouse_life_stage,Early adult
pvalue,0.9947355
gene_symbol,AU040320
