parameter_id,MGP_IMM_048_001
parameter_name,Follicular B cells - % of B2 cells
pvalue,0.195381
gene_accession_id,MGI:1914556
mouse_strain,C57BL
gene_symbol,Zc2hc1a
mouse_life_stage,Early adult
analysis_id,7v8f25z664wl3g4
