mouse_life_stage,Early adult
gene_symbol,Steap3
mouse_strain,C57BL
parameter_id,IMPC_CBC_006_001
gene_accession_id,MGI:1915678
analysis_id,8459g31idr0pe3y
pvalue,0.1526243
parameter_name,Total protein
