gene_symbol,Col6a3
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,9wu77yh819ex0da
gene_accession_id,MGI:88461
parameter_id,JAXLA_DXA_009_001
pvalue,0.6998463
parameter_name,Fat/Body weight
