mouse_strain,C57BL
analysis_id,ab967363oq2853b
parameter_id,MGP_CSD_066_001
pvalue,0.2483578
gene_accession_id,MGI:1927232
gene_symbol,Rab13
parameter_name,Snout morphology
mouse_life_stage,Early adult
