parameter_id,M-G-P_026_001_004
gene_symbol,Trp53rkb
mouse_strain,C57BL
pvalue,0.7134041
analysis_id,55spi44o1863rkk
parameter_name,Coat colouration
gene_accession_id,MGI:1914050
mouse_life_stage,Early adult
