mouse_strain,C57BL
parameter_name,KLRG1+ gd T cells - % of gd T cells
mouse_life_stage,E9.5
pvalue,0.4891672
parameter_id,MGP_MLN_021_001
analysis_id,114126vm0830r03
gene_accession_id,MGI:1917810
gene_symbol,Wars2
