parameter_id,IMPC_CSD_070_001
gene_symbol,Snrpb2
pvalue,0.6009718
parameter_name,Lower teeth appearance
mouse_life_stage,Early adult
analysis_id,k2z851b9i68fnbd
mouse_strain,C57BL
gene_accession_id,MGI:104805
