mouse_life_stage,E12.5
analysis_id,x438eqt6177a4uw
parameter_id,IMPC_EYE_062_001
mouse_strain,C57BL
pvalue,0.4525864
gene_accession_id,MGI:95457
gene_symbol,Mecom
parameter_name,Right total retinal thickness
