parameter_id,IMPC_XRY_066_001
gene_accession_id,MGI:894679
parameter_name,Sacral processes
pvalue,0.08235372
mouse_strain,C57BL
analysis_id,i9c08358fiw16j7
gene_symbol,Bach2
mouse_life_stage,Early adult
