mouse_strain,C57BL
parameter_id,JAX_OFD_020_001
gene_accession_id,MGI:1920026
pvalue,0.5904892
gene_symbol,Sass6
analysis_id,ol66104s5r8l42b
mouse_life_stage,E9.5
parameter_name,Distance travelled - total
