pvalue,0.6645001
mouse_life_stage,Early adult
analysis_id,0rvg0e11d5m2909
gene_symbol,Tatdn3
mouse_strain,C57BL
gene_accession_id,MGI:1916222
parameter_id,JAX_LDT_003_001
parameter_name,Time mobile light side
