parameter_id,IMPC_IMM_069_001
pvalue,0.8175735
mouse_strain,C57BL
analysis_id,b8jzg07y01p0nc6
mouse_life_stage,Early adult
parameter_name,Transitional B Cells (CD21/35 low)
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
