parameter_id,MGP_PBI_002_001
parameter_name,Alpha beta T cell percentage
mouse_strain,C57BL
gene_symbol,Tatdn3
mouse_life_stage,Early adult
pvalue,0.9811565
gene_accession_id,MGI:1916222
analysis_id,z52s96nilw75nf6
