parameter_id,IMPC_CBC_005_001
mouse_strain,C57BL
gene_accession_id,MGI:2444554
analysis_id,8pni3n0g508jk58
pvalue,0.1532402
gene_symbol,Mapkap1
parameter_name,Creatinine
mouse_life_stage,E15.5
