mouse_strain,129SV
parameter_name,Percentage center time
gene_accession_id,MGI:2684980
parameter_id,IMPC_OFD_022_001
analysis_id,5444mxea5552taj
pvalue,0.4510657
gene_symbol,Mms22l
mouse_life_stage,Early adult
