mouse_life_stage,Early adult
parameter_name,KLRG1+ Treg cells - % of CD45+
parameter_id,MGP_IMM_079_001
gene_symbol,Kcns1
analysis_id,w1q4hsx5i575wo6
pvalue,0.740926
mouse_strain,C57BL
gene_accession_id,MGI:1197019
