parameter_id,MGP_PBI_035_001
parameter_name,IgD+ mature B cell number
pvalue,0.3592853
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:99915
analysis_id,5y9312n2ljs9u62
gene_symbol,Lamb3
