parameter_id,M-G-P_020_001_001
mouse_strain,C57BL
analysis_id,w43bt5lg8wcyo7f
parameter_name,Body Weight
mouse_life_stage,E12.5
gene_accession_id,MGI:99501
gene_symbol,Fgb
pvalue,0.8944673
