parameter_id,M-G-P_016_001_006
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:2444554
pvalue,0.960841
gene_symbol,Mapkap1
analysis_id,4ctkfz4q2h8i4t9
parameter_name,Mean-corpuscular-haemoglobin
