mouse_life_stage,E12.5
gene_symbol,Dmap1
mouse_strain,C57BL
pvalue,0.7583815
parameter_name,Periphery - Permanence Time
gene_accession_id,MGI:1913483
parameter_id,M-G-P_007_001_008
analysis_id,78g929mq8kn39g3
