parameter_id,IMPC_XRY_024_001
gene_accession_id,MGI:88479
mouse_strain,C57BL
parameter_name,Femur
analysis_id,4prb51k2u1p0g2i
pvalue,0.5238898
gene_symbol,Cpa3
mouse_life_stage,Early adult
