mouse_life_stage,E18.5
analysis_id,j58689bp6oe4970
parameter_name,Respiration Rate
parameter_id,IMPC_ECH_018_001
pvalue,0.4289099
gene_symbol,Ola1
mouse_strain,C57BL
gene_accession_id,MGI:1914309
