mouse_life_stage,Middle aged adult
parameter_name,Ly6Clow monocyte number
analysis_id,9n6oo872o3v4z10
pvalue,0.865129
gene_symbol,Lpgat1
parameter_id,MGP_PBI_038_001
gene_accession_id,MGI:2446186
mouse_strain,C57BL
