mouse_life_stage,Early adult
gene_symbol,Sprr1b
gene_accession_id,MGI:106659
parameter_id,JAXLA_GRS_011_001
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,jk7i93ra2we7m35
pvalue,0.3579021
mouse_strain,C57BL
