parameter_id,IMPC_IMM_065_001
parameter_name,B2B Cells
gene_accession_id,MGI:1923029
pvalue,0.9411588
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dnaaf9
analysis_id,x775qt7ti3yl2oo
