parameter_id,IMPC_CSD_079_001
gene_accession_id,MGI:1328306
mouse_strain,C57BL
analysis_id,dy7s714knittj9a
pvalue,0.704189
mouse_life_stage,E9.5
parameter_name,Aggression
gene_symbol,Orc2
