mouse_strain,C57BL
gene_accession_id,MGI:3026886
analysis_id,a80560cno5k376l
gene_symbol,Cdin1
parameter_id,M-G-P_026_001_004
mouse_life_stage,E9.5
pvalue,0.4023603
parameter_name,Coat colouration
