parameter_id,IMPC_CSD_028_001
mouse_life_stage,Middle aged adult
pvalue,0.1629778
mouse_strain,C57BL
analysis_id,174719097a383g6
parameter_name,Snout size
gene_accession_id,MGI:2140475
gene_symbol,AU040320
