mouse_strain,C57BL
analysis_id,xu1307gq5vqhd8z
pvalue,0.2242181
parameter_name,Body weight
gene_symbol,Trp53i11
gene_accession_id,MGI:2670995
parameter_id,M-G-P_009_001_003
mouse_life_stage,Early adult
