parameter_id,MGP_MLN_075_001
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
analysis_id,lv7674l7l82930p
mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD45+
pvalue,0.6685031
