parameter_id,MGP_MLN_093_001
analysis_id,87581ij727s89na
parameter_name,KLRG1+ NK cells - % of CD45+
mouse_strain,C57BL
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
pvalue,0.7318483
mouse_life_stage,Early adult
