mouse_life_stage,Early adult
gene_symbol,Ddx27
mouse_strain,129SV
gene_accession_id,MGI:2385884
analysis_id,7895f91gb9uf32j
parameter_id,ESLIM_011_001_705
parameter_name,Global prepulse inhibition
pvalue,1.17043
