parameter_id,MGP_PBI_032_001
analysis_id,u3381v50s52z5w5
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,CD4+ KLRG1+ alpha beta T cell number
pvalue,0.1768312
gene_symbol,Ahcy
gene_accession_id,MGI:87968
