mouse_strain,C57BL
analysis_id,8t35t57pwb8y2g6
pvalue,0.5030555
parameter_id,M-G-P_016_001_005
mouse_life_stage,E9.5
parameter_name,Mean-cell-volume
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
