parameter_id,IMPC_DXA_002_001
mouse_strain,C57BL
gene_accession_id,MGI:1917604
analysis_id,3k3a9jm3e6oqh18
gene_symbol,Secisbp2l
pvalue,0.8310739
mouse_life_stage,Middle aged adult
parameter_name,Fat mass
