parameter_id,IMPC_CSD_008_001
mouse_strain,C57BL
parameter_name,Coat - color pattern - back
pvalue,0.3092676
analysis_id,7u3ijkth7wa767b
gene_accession_id,MGI:1914583
gene_symbol,Stk35
mouse_life_stage,Early adult
