mouse_strain,C57BL
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:95457
pvalue,0.2581451
analysis_id,32z206w7v5496d7
parameter_id,MGP_BMI_014_001
gene_symbol,Mecom
