parameter_id,MGP_PBI_031_001
pvalue,0.5206386
parameter_name,KLRG1+ mature NK cell number
gene_accession_id,MGI:2140475
analysis_id,b7a5f570425j2yt
mouse_strain,C57BL
gene_symbol,AU040320
mouse_life_stage,Early adult
