parameter_id,IMPC_GEL_027_001
gene_accession_id,MGI:1917810
parameter_name,Neural tube closure
analysis_id,cx3amd9b54xp432
pvalue,0.8441653
mouse_strain,C57BL
gene_symbol,Wars2
mouse_life_stage,E9.5
