parameter_id,M-G-P_016_001_005
mouse_strain,C57BL
pvalue,0.5455452
analysis_id,45k97p4740u7l4f
gene_symbol,Tiprl
parameter_name,Mean-cell-volume
gene_accession_id,MGI:1915087
mouse_life_stage,E12.5
