mouse_life_stage,Middle aged adult
pvalue,0.7629058
analysis_id,591zr082vrzh497
mouse_strain,C57BL
parameter_id,IMPC_CSD_047_001
gene_symbol,Lpgat1
parameter_name,Hindlimb digit - size
gene_accession_id,MGI:2446186
