parameter_id,IMPC_CBC_025_001
mouse_strain,C57BL
gene_accession_id,MGI:2443129
mouse_life_stage,Early adult
pvalue,0.6816433
gene_symbol,Golm2
analysis_id,4nc3yh0n7z51k98
parameter_name,LDL-cholesterol
