mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
parameter_name,Chloride
parameter_id,HMGULA_CBC_003_001
pvalue,0.5778986
analysis_id,7063741tu2y9368
