gene_symbol,Slc17a9
parameter_name,Distance travelled - total
pvalue,0.8721042
mouse_life_stage,Early adult
parameter_id,JAXLA_OFD_020_001
gene_accession_id,MGI:1919107
analysis_id,081vs63982n2mn9
mouse_strain,C57BL
