gene_symbol,Mapkap1
mouse_strain,C57BL
pvalue,0.129416
gene_accession_id,MGI:2444554
parameter_name,Time mobile light side
analysis_id,er7g9f35gz4cnt1
mouse_life_stage,E15.5
parameter_id,JAX_LDT_003_001
