gene_symbol,Slc45a3
parameter_id,IMPC_OFD_012_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8290251
parameter_name,Periphery permanence time
analysis_id,z43orku48h77pd1
gene_accession_id,MGI:1922082
