mouse_life_stage,E18.5
parameter_id,IMPC_CBC_008_001
mouse_strain,C55BL
gene_symbol,Grem2
pvalue,0.5081416
parameter_name,Total bilirubin
gene_accession_id,MGI:1344367
analysis_id,8516d5s68cg91s3
