parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
mouse_life_stage,Early adult
gene_symbol,Pld1
analysis_id,46po1081e3128jd
pvalue,0.6525531
mouse_strain,C57BL
gene_accession_id,MGI:109585
