parameter_id,ESLIM_016_001_003
pvalue,0.990499
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913506
parameter_name,Haemoglobin
analysis_id,884h85c6c34xy62
gene_symbol,Ssr2
