parameter_id,IMPC_IMM_064_001
analysis_id,r396d55f32c2af1
mouse_life_stage,Late adult
gene_symbol,Frmpd1
parameter_name,B1B Cells
pvalue,0.4812936
mouse_strain,C57BL
gene_accession_id,MGI:2446274
