pvalue,0.2493606
gene_accession_id,MGI:1914309
gene_symbol,Ola1
parameter_id,IMPC_GEL_060_001
analysis_id,067dpt92o187691
mouse_life_stage,Early adult
parameter_name,Neural tube morphology
mouse_strain,C57BL
