parameter_id,IMPC_IMM_004_001
parameter_name,NKT cells (panel A)
analysis_id,u1bs687uyc4p5v8
gene_accession_id,MGI:1914836
gene_symbol,Ubxn11
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.2305801
